ticker,tenor,index_series ,index_version,strike,annexDate,effDate,matDate,startDate,endDate
itraxx-eur-hvol,5y,6,1,0.0055,2006-09-15,2006-09-20,2011-12-20
itraxx-eur-hvol,5y,7,1,0.0055,2007-03-16,2007-03-20,2012-06-20
itraxx-eur-hvol,5y,8,1,0.0065,2007-09-17,2007-09-20,2012-12-20
itraxx-eur-subfin,5y,1,1,0.0045,2004-06-24,2004-06-22,2009-09-20
itraxx-eur-subfin,5y,2,1,0.0035,2004-09-17,2004-09-20,2010-03-20
itraxx-eur-subfin,5y,2,2,0.0035,2004-11-16,2004-09-20,2010-03-20
itraxx-eur-subfin,5y,3,1,0.0035,2005-03-20,2005-03-21,2010-06-20
itraxx-eur-subfin,5y,4,1,0.0035,2005-09-20,2005-09-20,2010-12-20
itraxx-eur-subfin,5y,5,1,0.0025,2006-03-17,2006-03-20,2011-06-20
itraxx-eur-subfin,5y,6,1,0.002,2006-09-15,2006-09-20,2011-12-20
itraxx-eur-subfin,5y,7,1,0.002,2007-03-16,2007-03-20,2012-06-20
itraxx-eur-subfin,5y,8,1,0.007,2007-09-17,2007-09-20,2012-12-20
cdx-na-hy,7y,6,2,0.0345,2006-10-30,2006-03-28,2013-06-20
cdx-na-hy,7y,7,1,0.0325,2006-09-27,2006-09-28,2013-12-20
cdx-na-ig,7y,3,1,0.006,2004-09-20,2004-09-21,2012-03-20
cdx-na-ig,7y,3,2,0.006,2005-10-10,2004-09-21,2012-03-20
cdx-na-ig,7y,4,1,0.0055,2005-03-20,2005-03-21,2012-06-20
cdx-na-ig,7y,5,1,0.0055,2005-09-20,2005-09-21,2012-12-20
cdx-na-ig,7y,6,1,0.005,2006-03-20,2006-03-21,2013-06-20
cdx-na-ig,7y,7,1,0.005,2006-09-20,2006-09-21,2013-12-20
cdx-na-ig-cons,7y,8,1,0.0045,2007-03-20,2007-03-21,2014-06-20
cdx-na-ig-energy,7y,8,1,0.0045,2007-03-20,2007-03-21,2014-06-20
cdx-na-ig-fin,7y,8,1,0.0045,2007-03-20,2007-03-21,2014-06-20
cdx-na-ig-hvol,7y,3,1,0.0115,2004-09-20,2004-09-21,2012-03-20
cdx-na-ig-hvol,7y,3,2,0.0115,2005-10-10,2004-09-21,2012-03-20
cdx-na-ig-hvol,7y,4,1,0.01,2005-03-20,2005-03-21,2012-06-20
cdx-na-ig-hvol,7y,5,1,0.0105,2005-09-20,2005-09-21,2012-12-20
cdx-na-ig-hvol,7y,6,1,0.009,2006-03-20,2006-03-21,2013-06-20
cdx-na-ig-hvol,7y,7,1,0.0095,2006-09-20,2006-09-21,2013-12-20
cdx-na-ig-indu,7y,8,1,0.0045,2007-03-20,2007-03-21,2014-06-20
cdx-na-ig-tmt,7y,8,1,0.0045,2007-03-20,2007-03-21,2014-06-20
itraxx-eur,7y,3,1,0.0045,2005-03-20,2005-03-21,2012-06-20
itraxx-eur,7y,4,1,0.0045,2005-09-20,2005-09-20,2012-12-20
itraxx-eur,7y,5,1,0.005,2006-03-17,2006-03-20,2013-06-20
itraxx-eur,7y,6,1,0.004,2006-09-15,2006-09-20,2013-12-20
itraxx-eur,7y,7,1,0.004,2007-03-16,2007-03-20,2014-06-20
itraxx-eur,7y,8,1,0.0055,2007-09-17,2007-09-20,2014-12-20
itraxx-eur-hvol,7y,3,1,0.0075,2005-03-20,2005-03-21,2012-06-20
itraxx-eur-hvol,7y,4,1,0.0085,2005-09-20,2005-09-20,2012-12-20
itraxx-eur-hvol,7y,5,1,0.0085,2006-03-17,2006-03-20,2013-06-20
itraxx-eur-hvol,7y,6,1,0.007,2006-09-15,2006-09-20,2013-12-20
itraxx-eur-hvol,7y,7,1,0.007,2007-03-16,2007-03-20,2014-06-20
itraxx-eur-hvol,7y,8,1,0.008,2007-09-17,2007-09-20,2014-12-20
