~Format=varrate
RateSchedule|New|1|MSDWC2M2||Insert|20051227|5.62875||||||||MSDWC2M2_20051227
RateSchedule|New|1|OOMLT212||Insert|20051227|5.67875||||||||OOMLT212_20051227
RateSchedule|New|1|OOMLT21A||Insert|20051227|4.66875||||||||OOMLT21A_20051227
RateSchedule|New|1|OOMLT232||Insert|20051227|4.64875||||||||OOMLT232_20051227
RateSchedule|New|1|OOMLT23A||Insert|20051227|4.62875||||||||OOMLT23A_20051227
RateSchedule|New|1|OOMLT26A||Insert|20051227|4.77875||||||||OOMLT26A_20051227
RateSchedule|New|1|OOMLT4M1||Insert|20051227|4.97875||||||||OOMLT4M1_20051227
RateSchedule|New|1|PPSI 05-WCW3 M9||Insert|20051227|6.27875||||||||PPSI 05-WCW3 M9_20051227
RateSchedule|New|1|PPSI 2004-WHQ2 M2||Insert|20051227|5.00875||||||||PPSI 2004-WHQ2 M2_20051227
RateSchedule|New|1|RAAC 05-RP2 A||Insert|20051227|4.72875||||||||RAAC 05-RP2 A_20051227
RateSchedule|New|1|RAMP 05-EFC2 M10||Insert|20051227|7.37875||||||||RAMP 05-EFC2 M10_20051227
RateSchedule|New|1|RAMP 05-EFC7 AI1||Insert|20051227|4.48||||||||RAMP 05-EFC7 AI1_20051227
RateSchedule|New|1|RAMP04RS8MII4||Insert|20051227|6.22875||||||||RAMP04RS8MII4_20051227
RateSchedule|New|1|RAMP3Z5V||Insert|20051227|4.70875||||||||RAMP3Z5V_20051227
RateSchedule|New|1|RASC 00-KS3 AII||Insert|20051227|4.83875||||||||RASC 00-KS3 AII_20051227
RateSchedule|New|1|RASC 05-AHL3 M1||Insert|20051227|4.78875||||||||RASC 05-AHL3 M1_20051227
RateSchedule|New|1|RASC 05-EMX4 M1||Insert|20051227|4.80875||||||||RASC 05-EMX4 M1_20051227
RateSchedule|New|1|RASC 05-KS11 M2||Insert|20051227|4.79875||||||||RASC 05-KS11 M2_20051227
RateSchedule|New|1|RASC 05-KS7 M7||Insert|20051227|5.52875||||||||RASC 05-KS7 M7_20051227
RateSchedule|New|1|RASC3112||Insert|20051227|5.57875||||||||RASC3112_20051227
RateSchedule|New|1|RASC37IB||Insert|20051227|4.69875||||||||RASC37IB_20051227
RateSchedule|New|1|SABR 05-FR1 B1||Insert|20051227|5.55875||||||||SABR 05-FR1 B1_20051227
RateSchedule|New|1|SABR 05-FR1 B2||Insert|20051227|5.67875||||||||SABR 05-FR1 B2_20051227
RateSchedule|New|1|SABR 05-OP2 B3||Insert|20051227|6.37875||||||||SABR 05-OP2 B3_20051227
RateSchedule|New|1|SABR 05-OP2 M1||Insert|20051227|4.80875||||||||SABR 05-OP2 M1_20051227
RateSchedule|New|1|SABR4NCM||Insert|20051227|4.89875||||||||SABR4NCM_20051227
RateSchedule|New|1|SAIL 04-8 M7||Insert|20051227|6.22875||||||||SAIL 04-8 M7_20051227
RateSchedule|New|1|SAIL 05-10 M9||Insert|20051227|6.87875||||||||SAIL 05-10 M9_20051227
RateSchedule|New|1|SAIL 05-HE2 M9||Insert|20051227|6.32875||||||||SAIL 05-HE2 M9_20051227
RateSchedule|New|1|SAIL47M5||Insert|20051227|6.22875||||||||SAIL47M5_20051227
RateSchedule|New|1|SAST041A||Insert|20051227|4.64875||||||||SAST041A_20051227
RateSchedule|New|1|SAST42M5||Insert|20051227|6.27875||||||||SAST42M5_20051227
RateSchedule|New|1|SAST42M6||Insert|20051227|7.37875||||||||SAST42M6_20051227
RateSchedule|New|1|SBM72CIT||Insert|20051227|4.67875||||||||SBM72CIT_20051227
RateSchedule|New|1|SURF 05-BC4 M5||Insert|20051227|5.57||||||||SURF 05-BC4 M5_20051227
RateSchedule|New|1|SURF41M1||Insert|20051227|4.88875||||||||SURF41M1_20051227
RateSchedule|New|1|WAMU 05-AR17 A1A1||Insert|20051227|4.64||||||||WAMU 05-AR17 A1A1_20051227
