Date, tu.1c_pvbp:internal ,fv.1c_pvbp:internal,ty.1c_pvbp:internal,us.1c_pvbp:internal
1990-09-17, NA , 4.0416 ,6.2249, 7.03 
1990-09-18, NA , 4.0409 ,6.2059, 6.97 
1990-09-19, NA , 4.0326 ,6.2081, 6.96 
1990-09-20, NA , 4.0257 ,6.1991, 6.96 
1990-09-21, NA , 4.0335 ,6.1597, 6.94 
1990-09-24, NA , 4.0319 ,6.128, 7.00 
1990-09-25, NA , 4.0554 ,6.1342, 6.98 
1990-09-26, NA , 4.0515 ,6.1483, 7.02 
1990-09-27, NA , 4.0443 ,6.1663, 6.99 
1990-09-28, NA , 4.0785 ,6.1672, 6.99 
1990-10-01, NA , 4.0902 ,6.226, 7.02 
1990-10-02, NA , 4.0940 ,6.2488, 7.01 
1990-10-03, NA , 4.0450 ,6.2421, 7.00 
1990-10-04, NA , 4.0351 ,6.1769, 7.03 
1990-10-05, NA , 4.0343 ,6.2452, 7.05 
1990-10-09, NA , 4.0007 ,6.1831, 6.90 
1990-10-10, NA , 4.0056 ,6.1647, 6.92 
1990-10-11, NA , 3.9798 ,6.1311, 6.93 
1990-10-12, NA , 4.0136 ,6.1744, 6.92 
1990-10-15, NA , 4.0171 ,6.1879, 6.91 
1990-10-16, NA , 4.0138 ,6.1909, 6.92 
1990-10-17, NA , 4.0155 ,6.165, 6.94 
1990-10-18, NA , 4.0236 ,6.2139, 6.97 
1990-10-19, NA , 4.0263 ,6.2319, 7.03 
1990-10-22, NA , 4.0189 ,6.237, 7.03 
1990-10-23, NA , 3.9793 ,6.2432, 6.97 
1990-10-24, NA , 3.9920 ,6.2378, 6.99 
1990-10-25, NA , 4.0019 ,6.2344, 7.01 
1990-10-26, NA , 3.9890 ,6.2509, 7.00 
1990-10-29, NA , 3.9786 ,6.2011, 6.95 
1990-10-30, NA , 3.9734 ,6.1902, 6.94 
1990-10-31, NA , 3.9802 ,6.2144, 6.96 
1990-11-01, NA , 3.9933 ,6.2473, 7.00 
1990-11-02, NA , 3.9833 ,6.238, 6.99 
1990-11-05, NA , 4.0078 ,6.2711, 7.02 
1990-11-06, NA , 3.9743 ,6.2637, 7.01 
1990-11-07, NA , 3.9603 ,6.2302, 6.98 
1990-11-08, NA , 3.9555 ,6.3362, 6.96 
1990-11-09, NA , 3.9680 ,6.3153, 7.01 
1990-11-13, NA , 3.9711 ,6.3388, 7.07 
1990-11-14, NA , 3.9709 ,6.3513, 7.08 
1990-11-15, NA , 3.9644 ,6.3489, 7.06 
1990-11-16, NA , 3.9625 ,6.3689, 7.11 
1990-11-19, NA , 3.9497 ,6.372, 7.06 
1990-11-20, NA , 3.9406 ,6.3651, 7.09 
1990-11-21, NA , 3.9552 ,6.3906, 7.13 
1990-11-23, NA , 3.9409 ,6.3752, 7.10 
1990-11-26, NA , 3.9377 ,6.379, 7.12 
1990-11-27, NA , 3.9338 ,6.3826, 7.11 
1990-11-28, NA , 3.9264 ,6.3697, 7.09 
1990-11-29, NA , 3.9401 ,6.3747, 7.07 
1990-11-30, NA , 4.0792 ,6.3232, 7.36 
1990-12-03, NA , 4.0912 ,6.3084, 7.40 
1990-12-04, NA , 4.0965 ,6.3445, 7.39 
1990-12-05, NA , 4.0692 ,6.3354, 7.41 
1990-12-06, NA , 4.0824 ,6.3071, 7.40 
1990-12-07, NA , 4.0901 ,6.2755, 7.48 
1990-12-10, NA , 4.0699 ,6.2606, 7.53 
1990-12-11, NA , 4.0738 ,6.2891, 7.52 
1990-12-12, NA , 4.1196 ,6.3131, 7.54 
1990-12-13, NA , 4.1077 ,6.3299, 7.48 
1990-12-14, NA , 4.1169 ,6.3117, 7.43 
1990-12-17, NA , 4.1186 ,6.32, 7.44 
1990-12-18, NA , 4.1082 ,6.3272, 7.46 
1990-12-19, NA , 4.1069 ,6.3089, 7.42 
1990-12-20, NA , 4.1005 ,6.3253, 7.38 
1990-12-21, NA , 4.0979 ,6.2817, 7.38 
1990-12-24, NA , 4.0865 ,6.2768, 7.35 
1990-12-26, NA , 4.1021 ,6.2577, 7.37 
1990-12-27, NA , 4.0578 ,6.2122, 7.39 
1990-12-28, NA , 4.0630 ,6.2124, 7.37 
1990-12-31, NA , 4.0645 ,6.2098, 7.38 
1991-01-02, NA , 4.0612 ,6.2751, 7.47 
1991-01-03, NA , 4.0683 ,6.2607, 7.49 
1991-01-04, NA , 4.0426 ,6.2533, 7.41 
1991-01-07, NA , 4.0430 ,6.253, 7.33 
1991-01-08, NA , 4.0373 ,6.2699, 7.32 
1991-01-09, NA , 4.0329 ,6.2922, 7.26 
1991-01-10, NA , 4.0429 ,6.2799, 7.31 
1991-01-11, NA , 4.0308 ,6.2402, 7.31 
1991-01-14, NA , 4.0465 ,6.2367, 7.29 
1991-01-15, NA , 4.0473 ,6.2281, 7.29 
1991-01-16, NA , 4.0437 ,6.2802, 7.27 
1991-01-17, NA , 4.0343 ,6.308, 7.40 
1991-01-18, NA , 4.0200 ,6.2694, 7.40 
1991-01-22, NA , 4.0176 ,6.3107, 7.32 
1991-01-23, NA , 4.0199 ,6.3168, 7.36 
1991-01-24, NA , 4.0207 ,6.3195, 7.39 
1991-01-25, NA , 4.0351 ,6.3045, 7.30 
1991-01-28, NA , 4.0038 ,6.325, 7.31 
1991-01-29, NA , 4.0024 ,6.3046, 7.32 
1991-01-30, NA , 4.0320 ,6.3402, 7.29 
1991-01-31, NA , 4.0342 ,6.3469, 7.31 
1991-02-01, NA , 4.0138 ,6.3601, 7.39 
1991-02-04, NA , 4.0611 ,6.3803, 7.42 
1991-02-05, NA , 4.0423 ,6.3712, 7.45 
1991-02-06, NA , 4.0594 ,6.378, 7.46 
1991-02-07, NA , 4.0761 ,6.3368, 7.41 
1991-02-08, NA , 4.0721 ,6.2891, 7.47 
1991-02-11, NA , 4.0720 ,6.3603, 7.48 
1991-02-12, NA , 4.0709 ,6.353, 7.49 
1991-02-13, NA , 4.0417 ,6.3726, 7.43 
1991-02-14, NA , 4.0683 ,6.3797, 7.40 
1991-02-15, NA , 4.0668 ,6.364, 7.42 
1991-02-19, NA , 4.0641 ,6.3611, 7.38 
1991-02-20, NA , 4.0607 ,6.3891, 7.34 
1991-02-21, NA , 4.0580 ,6.4161, 7.32 
1991-02-22, NA , 4.0748 ,6.3813, 7.30 
1991-02-25, NA , 4.1424 ,6.4142, 7.31 
1991-02-26, NA , 4.1377 ,6.4054, 7.23 
1991-02-27, NA , 4.1362 ,6.4259, 7.23 
1991-02-28, NA , 4.1463 ,6.4304, 7.45 
1991-03-01, NA , 4.1192 ,6.3946, 7.39 
1991-03-04, NA , 4.1251 ,6.4085, 7.37 
1991-03-05, NA , 4.1318 ,6.3939, 7.39 
1991-03-06, NA , 4.1313 ,6.3771, 7.38 
1991-03-07, NA , 4.1382 ,6.3515, 7.42 
1991-03-08, NA , 4.1298 ,6.3615, 7.35 
1991-03-11, NA , 4.1470 ,6.3641, 7.40 
1991-03-12, NA , 4.1405 ,6.3391, 7.37 
1991-03-13, NA , 4.1542 ,6.3426, 7.42 
1991-03-14, NA , 4.1569 ,6.3541, 7.42 
1991-03-15, NA , 4.1324 ,6.3252, 7.34 
1991-03-18, NA , 4.1176 ,6.3249, 7.30 
1991-03-19, NA , NA ,6.3094, 7.23 
1991-03-20, NA , 4.0926 ,6.3292, 7.28 
1991-03-21, NA , 4.1005 ,6.3561, 7.31 
1991-03-22, NA , 4.0981 ,6.3544, 7.31 
1991-03-25, NA , 4.0940 ,6.3107, 7.31 
1991-03-26, NA , 4.0887 ,6.3021, 7.33 
1991-03-27, NA , 4.0974 ,6.3166, 7.36 
1991-03-28, NA , 4.1045 ,6.3117, 7.39 
1991-04-01, NA , 4.0925 ,6.341, 7.36 
1991-04-02, NA , 4.1001 ,6.3473, 7.38 
1991-04-03, NA , 4.0972 ,6.3218, 7.37 
1991-04-04, NA , 4.1033 ,6.3481, 7.41 
1991-04-05, NA , 4.0949 ,6.324, 7.41 
1991-04-08, NA , 4.0982 ,6.3251, 7.42 
1991-04-09, NA , 4.0854 ,6.3049, 7.38 
1991-04-10, NA , 4.0639 ,6.3314, 7.31 
1991-04-11, NA , 4.0672 ,6.3413, 7.32 
1991-04-12, NA , 4.0780 ,6.3293, 7.41 
1991-04-15, NA , 4.0782 ,6.2921, 7.44 
1991-04-16, NA , 4.0743 ,6.29, 7.44 
1991-04-17, NA , 4.0751 ,6.2926, 7.46 
1991-04-18, NA , 4.0540 ,6.2512, 7.40 
1991-04-19, NA , 4.0361 ,6.2725, 7.33 
1991-04-22, NA , 4.0257 ,6.2937, 7.29 
1991-04-23, NA , 4.0476 ,6.3177, 7.31 
1991-04-24, NA , 4.0586 ,6.3177, 7.36 
1991-04-25, NA , 4.0563 ,6.3345, 7.34 
1991-04-26, NA , 4.0483 ,6.3154, 7.36 
1991-04-29, NA , 4.0595 ,6.3199, 7.34 
1991-04-30, NA , 4.0680 ,6.3332, 7.37 
1991-05-01, NA , 4.0524 ,6.3273, 7.39 
1991-05-02, NA , 4.0692 ,6.3186, 7.41 
1991-05-03, NA , 4.0493 ,6.3144, 7.33 
1991-05-06, NA , 4.0457 ,6.3254, 7.31 
1991-05-07, NA , 4.0614 ,6.3331, 7.30 
1991-05-08, NA , 4.0574 ,6.3236, 7.30 
1991-05-09, NA , 4.0543 ,6.3008, 7.31 
1991-05-10, NA , 4.0338 ,6.349, 7.18 
1991-05-13, NA , 4.0399 ,6.3562, 7.25 
1991-05-14, NA , 4.0413 ,6.3698, 7.17 
1991-05-15, NA , 4.0431 ,6.3626, 7.18 
1991-05-16, NA , 4.0553 ,6.3338, 7.19 
1991-05-17, NA , 4.0547 ,6.317, 7.23 
1991-05-20, NA , 4.0506 ,6.3691, 7.21 
1991-05-21, NA , 4.0552 ,6.38, 7.25 
1991-05-22, NA , 4.0716 ,6.3854, 7.23 
1991-05-23, NA , 4.0775 ,6.371, 7.19 
1991-05-24, NA , 4.0544 ,6.3385, 7.19 
1991-05-28, NA , 4.0774 ,6.3858, 7.21 
1991-05-29, NA , 4.0715 ,6.3414, 7.20 
1991-05-30, NA , 4.0816 ,6.3522, 7.26 
1991-05-31, NA , 4.0533 ,6.3742, 7.21 
1991-06-03, NA , 4.1112 ,6.3279, 7.34 
1991-06-04, NA , 4.1047 ,6.3575, 7.33 
1991-06-05, NA , 4.1119 ,6.3622, 7.31 
1991-06-06, NA , 4.0966 ,6.3534, 7.30 
1991-06-07, NA , 4.0783 ,6.3319, 7.26 
1991-06-10, NA , 4.0600 ,6.3394, 7.24 
1991-06-11, NA , 4.0623 ,6.3409, 7.23 
1991-06-12, NA , 4.0443 ,6.342, 7.20 
1991-06-13, NA , 4.0616 ,6.3113, 7.21 
1991-06-14, NA , 4.0505 ,6.3293, 7.23 
1991-06-17, NA , 4.0458 ,6.3189, 7.24 
1991-06-18, NA , 4.0366 ,6.3102, 7.21 
1991-06-19, NA , 4.0327 ,6.3053, 7.21 
1991-06-20, NA , 4.0574 ,6.3238, 7.25 
1991-06-21, NA , 4.0573 ,6.3039, 7.20 
1991-06-24, NA , 4.0412 ,6.2925, 7.20 
1991-06-25, NA , 4.0473 ,6.2823, 7.20 
1991-06-26, NA , 4.0447 ,6.2885, 7.18 
1991-06-27, NA , 4.0457 ,6.2889, 7.20 
1991-06-28, NA , 4.0697 ,6.2835, 7.24 
1991-07-01, NA , 4.0646 ,6.2984, 7.19 
1991-07-02, NA , 4.0591 ,6.2974, 7.19 
1991-07-03, NA , 4.0611 ,6.2962, 7.20 
1991-07-05, NA , 3.9912 ,6.2754, 7.18 
1991-07-08, NA , 4.0191 ,6.2811, 7.17 
1991-07-09, NA , 4.0251 ,6.2763, 7.15 
1991-07-10, NA , 4.0273 ,6.2868, 7.16 
1991-07-11, NA , 4.0315 ,6.2934, 7.18 
1991-07-12, NA , 4.0369 ,6.3121, 7.19 
1991-07-15, NA , 4.0561 ,6.2932, 7.18 
1991-07-16, NA , 4.0628 ,6.3039, 7.18 
1991-07-17, NA , 4.0663 ,6.3273, 7.14 
1991-07-18, NA , 4.0641 ,6.3257, 7.21 
1991-07-19, NA , 4.0749 ,6.3436, 7.22 
1991-07-22, NA , 4.0773 ,6.3481, 7.22 
1991-07-23, NA , 4.0776 ,6.3583, 7.19 
1991-07-24, NA , 4.0927 ,6.3628, 7.25 
1991-07-25, NA , 4.0936 ,6.4218, 7.27 
1991-07-26, NA , 4.0889 ,6.4806, 7.27 
1991-07-29, NA , 4.0897 ,6.4195, 7.25 
1991-07-30, NA , 4.0909 ,6.4255, 7.26 
1991-07-31, NA , 4.0963 ,6.4202, 7.27 
1991-08-01, NA , 4.0928 ,6.4252, 7.25 
1991-08-02, NA , 4.1042 ,6.4352, 7.33 
1991-08-05, NA , 4.0999 ,6.4401, 7.34 
1991-08-06, NA , 4.1158 ,6.448, 7.38 
1991-08-07, NA , 4.1275 ,6.4383, 7.35 
1991-08-08, NA , 4.1205 ,6.473, 7.30 
1991-08-09, NA , 4.1142 ,6.4952, 7.28 
1991-08-12, NA , 4.1217 ,6.5505, 7.30 
1991-08-13, NA , 4.1273 ,6.5459, 7.34 
1991-08-14, NA , 4.1175 ,6.5085, 7.42 
1991-08-15, NA , 4.1247 ,6.5439, 7.39 
1991-08-16, NA , 4.1239 ,6.5488, 7.39 
1991-08-19, NA , 4.0996 ,6.5442, 7.37 
1991-08-20, NA , 4.1104 ,6.5736, 7.39 
1991-08-21, NA , 4.1270 ,6.5625, 7.41 
1991-08-22, NA , 4.1083 ,6.579, 7.42 
1991-08-23, NA , 4.0941 ,6.5696, 7.34 
1991-08-26, NA , 4.0852 ,6.5675, 7.32 
1991-08-27, NA , 4.0628 ,6.5693, 7.34 
1991-08-28, NA , 4.1147 ,6.5693, 7.40 
1991-08-29, NA , 4.0450 ,6.5723, 7.46 
1991-08-30, NA , 4.0534 ,6.4876, 8.25 
1991-09-03, NA , 4.1067 ,6.4962, 8.25 
1991-09-04, NA , 4.1045 ,6.4974, 8.24 
1991-09-05, NA , 4.1065 ,6.5145, 8.22 
1991-09-06, NA , 4.1029 ,6.5001, 8.28 
1991-09-09, NA , 4.0738 ,6.484, 8.30 
1991-09-10, NA , 4.0720 ,6.4901, 8.29 
1991-09-11, NA , 4.0839 ,6.4948, 8.27 
1991-09-12, NA , 4.0966 ,6.4864, 8.34 
1991-09-13, NA , 4.0855 ,6.5109, 8.32 
1991-09-16, NA , 4.0641 ,6.5031, 8.35 
1991-09-17, NA , 4.0610 ,6.5133, 8.37 
1991-09-18, NA , 4.0718 ,6.5056, 8.35 
1991-09-19, NA , 4.0540 ,6.4882, 8.36 
1991-09-20, NA , 4.0429 ,6.4617, 8.38 
1991-09-23, NA , 4.0411 ,6.431, 8.39 
1991-09-24, NA , 4.0390 ,6.4331, 8.37 
1991-09-25, NA , 4.0358 ,6.4559, 8.36 
1991-09-26, NA , 4.0446 ,6.4729, 8.38 
1991-09-27, NA , 4.0546 ,6.4387, 8.45 
1991-09-30, NA , 4.0371 ,6.4534, 8.47 
1991-10-01, NA , 4.0385 ,6.4875, 8.47 
1991-10-02, NA , 4.0352 ,6.5065, 8.46 
1991-10-03, NA , 4.0544 ,6.5542, 8.44 
1991-10-04, NA , 4.0590 ,6.5123, 8.50 
1991-10-07, NA , 4.0398 ,6.5482, 8.50 
1991-10-08, NA , 4.0384 ,6.5919, 8.48 
1991-10-09, NA , 4.0275 ,6.575, 8.36 
1991-10-10, NA , 4.0208 ,6.6334, 8.33 
1991-10-11, NA , 4.0251 ,6.6308, 8.43 
1991-10-15, NA , 4.0279 ,6.6317, 8.46 
1991-10-16, NA , 4.0369 ,6.6685, 8.46 
1991-10-17, NA , 4.0372 ,6.6317, 8.34 
1991-10-18, NA , 4.0324 ,6.6241, 8.38 
1991-10-21, NA , 4.0376 ,6.6606, 8.28 
1991-10-22, NA , 4.0179 ,6.6383, 8.23 
1991-10-23, NA , 4.0140 ,6.6261, 8.22 
1991-10-24, NA , 4.0484 ,6.6511, 8.25 
1991-10-25, NA , 4.0406 ,6.6234, 8.20 
1991-10-28, NA , 4.0167 ,6.6247, 8.23 
1991-10-29, NA , 4.0344 ,6.6247, 8.37 
1991-10-30, NA , 4.0357 ,6.5827, 8.38 
1991-10-31, NA , 4.0213 ,6.6036, 8.37 
1991-11-01, NA , 4.0192 ,6.6185, 8.34 
1991-11-04, NA , 4.0523 ,6.6521, 8.33 
1991-11-05, NA , 4.0280 ,6.6984, 8.26 
1991-11-06, NA , 4.0375 ,7.1169, 8.29 
1991-11-07, NA , 4.0483 ,6.6673, 8.37 
1991-11-08, NA , 3.9804 ,6.672, 8.39 
1991-11-12, NA , 3.9749 ,6.637, 8.46 
1991-11-13, NA , 3.9923 ,6.6794, 8.38 
1991-11-14, NA , 3.9724 ,6.7104, 8.44 
1991-11-15, NA , 3.9801 ,6.7552, 8.43 
1991-11-18, NA , 4.0041 ,6.6951, 8.45 
1991-11-19, NA , 4.0211 ,6.6899, 8.40 
1991-11-20, NA , 3.9980 ,6.7206, 8.39 
1991-11-21, NA , 3.9999 ,6.7218, 8.34 
1991-11-22, NA , 3.9878 ,6.7207, 8.30 
1991-11-25, NA , 3.9946 ,6.7035, 8.29 
1991-11-26, NA , 3.9847 ,6.7054, 8.33 
1991-11-27, NA , 3.9830 ,6.7427, 8.32 
1991-11-29, NA , 3.9825 ,6.7088, 8.35 
1991-12-02, NA , 4.1279 ,6.7797, 8.60 
1991-12-03, NA , 4.1413 ,6.8143, 8.63 
1991-12-04, NA , 4.1659 ,6.8617, 8.81 
1991-12-05, NA , 4.1692 ,6.8525, 8.79 
1991-12-06, NA , 4.1501 ,6.8656, 8.65 
1991-12-09, NA , 4.1658 ,6.9129, 8.67 
1991-12-10, NA , 4.1600 ,6.9236, 8.65 
1991-12-11, NA , 4.1550 ,6.9168, 8.64 
1991-12-12, NA , 4.1605 ,6.9384, 8.67 
1991-12-13, NA , 4.1422 ,6.9171, 8.61 
1991-12-16, NA , 4.1464 ,6.9127, 8.64 
1991-12-17, NA , 4.1507 ,6.8818, 8.67 
1991-12-18, NA , 4.1371 ,6.8457, 8.65 
1991-12-19, NA , 4.1393 ,6.8017, 8.76 
1991-12-20, NA , 4.1478 ,6.7834, 8.82 
1991-12-23, NA , 4.1550 ,6.6665, 8.89 
1991-12-24, NA , 4.1501 ,6.6283, 8.90 
1991-12-26, NA , 4.1451 ,6.6098, 8.91 
1991-12-27, NA , 4.1370 ,6.5402, 8.92 
1991-12-30, NA , 4.1448 ,6.469, 8.98 
1991-12-31, NA , 4.1586 ,6.447, 9.05 
1992-01-02, NA , 4.1447 ,6.5201, 8.97 
1992-01-03, NA , 4.1258 ,6.5313, 8.95 
1992-01-06, NA , 4.1266 ,6.4743, 8.99 
1992-01-07, NA , 4.1391 ,6.5431, 9.05 
1992-01-08, NA , 4.1457 ,6.5291, 9.03 
1992-01-09, NA , 4.1048 ,6.5304, 8.99 
1992-01-10, NA , 4.1035 ,6.5266, 8.90 
1992-01-13, NA , 4.0611 ,6.5491, 8.85 
1992-01-14, NA , 4.0439 ,6.507, 8.77 
1992-01-15, NA , 4.0447 ,6.4834, 8.73 
1992-01-16, NA , 4.0400 ,6.4968, 8.63 
1992-01-17, NA , 4.0468 ,6.447, 8.68 
1992-01-21, NA , 4.0602 ,6.4624, 8.73 
1992-01-22, NA , 4.0644 ,6.5129, 8.66 
1992-01-23, NA , 4.0483 ,6.5535, 8.54 
1992-01-24, NA , 4.0233 ,6.5741, 8.52 
1992-01-27, NA , 4.0384 ,6.584, 8.52 
1992-01-28, NA , 4.0504 ,6.5557, 8.59 
1992-01-29, NA , 4.0330 ,6.5623, 8.46 
1992-01-30, NA , 4.0316 ,6.5958, 8.41 
1992-01-31, NA , 4.0193 ,6.5796, 8.44 
1992-02-03, NA , 4.0223 ,6.6052, 8.37 
1992-02-04, NA , 4.0303 ,6.5652, 8.44 
1992-02-05, NA , 4.0193 ,6.5502, 8.46 
1992-02-06, NA , 4.0197 ,6.6146, 8.46 
1992-02-07, NA , 4.0196 ,6.6129, 8.44 
1992-02-10, NA , 4.0047 ,6.6209, 8.41 
1992-02-11, NA , 3.9998 ,6.6419, 8.41 
1992-02-12, NA , 3.9906 ,6.6387, 8.39 
1992-02-13, NA , 3.9715 ,6.623, 8.26 
1992-02-14, NA , 3.9596 ,6.6143, 8.26 
1992-02-18, NA , 3.9543 ,6.6121, 8.19 
1992-02-19, NA , 3.9581 ,6.579, 8.23 
1992-02-20, NA , 3.9425 ,6.5547, 8.26 
1992-02-21, NA , 3.9343 ,6.5169, 8.21 
1992-02-24, NA , 3.9329 ,6.5142, 8.18 
1992-02-25, NA , 3.9377 ,6.4998, 8.22 
1992-02-26, NA , 3.9298 ,6.3417, 8.32 
1992-02-27, NA , 3.9278 ,6.3806, 8.31 
1992-02-28, NA , 3.9393 ,6.3651, 8.38 
1992-03-02, NA , 4.1527 ,6.3818, 8.40 
1992-03-03, NA , 4.1530 ,6.4495, 8.34 
1992-03-04, NA , 4.1473 ,6.446, 8.38 
1992-03-05, NA , 4.1459 ,6.4435, 8.31 
1992-03-06, NA , 4.1491 ,6.4279, 8.33 
1992-03-09, NA , 4.1583 ,6.465, 8.37 
1992-03-10, NA , 4.1628 ,6.3643, 8.35 
1992-03-11, NA , 4.1250 ,6.4291, 8.26 
1992-03-12, NA , 4.1148 ,6.4405, 8.17 
1992-03-13, NA , 4.0758 ,6.4035, 8.13 
1992-03-16, NA , 4.0726 ,6.3943, 8.12 
1992-03-17, NA , 4.0825 ,6.3344, 8.18 
1992-03-18, NA , 4.0800 ,6.3639, 8.19 
1992-03-19, NA , 4.0922 ,6.3261, 8.21 
1992-03-20, NA , 4.0689 ,6.3535, 8.15 
1992-03-23, NA , 4.0808 ,6.3515, 8.16 
1992-03-24, NA , 4.0848 ,6.304, 8.27 
1992-03-25, NA , 4.0895 ,6.3383, 8.27 
1992-03-26, NA , 4.0854 ,6.3703, 8.22 
1992-03-27, NA , 4.0818 ,6.3269, 8.27 
1992-03-30, NA , 4.1038 ,6.3915, 8.25 
1992-03-31, NA , 4.1120 ,6.4205, 8.24 
1992-04-01, NA , 4.1365 ,6.3722, 8.31 
1992-04-02, NA , 4.1344 ,6.3481, 8.29 
1992-04-03, NA , 4.1433 ,6.3879, 8.34 
1992-04-06, NA , 4.1486 ,6.4551, 8.33 
1992-04-07, NA , 4.1236 ,6.4256, 8.33 
1992-04-08, NA , 4.1409 ,6.4751, 8.29 
1992-04-09, NA , 4.1641 ,6.5255, 8.40 
1992-04-10, NA , 4.1546 ,6.5153, 8.36 
1992-04-15, NA , 4.3832 ,6.5429, 8.35 
1992-04-16, NA , 4.3649 ,6.4787, 8.28 
1992-04-20, NA , 4.3372 ,6.5298, 8.17 
1992-04-21, NA , 4.3400 ,6.5026, 8.15 
1992-04-22, NA , 4.3392 ,6.5251, 8.14 
1992-04-23, NA , 4.1353 ,6.5112, 8.12 
1992-04-24, NA , 4.1414 ,6.5163, 8.15 
1992-04-27, NA , 4.1611 ,6.5215, 8.12 
1992-04-28, NA , 4.1485 ,6.5653, 8.15 
1992-04-29, NA , 4.2077 ,6.5769, 8.12 
1992-04-30, NA , 4.2182 ,6.5723, 8.09 
1992-05-01, NA , 4.2152 ,6.7025, 8.14 
1992-05-04, NA , 4.2175 ,6.6318, 8.12 
1992-05-05, NA , 4.2251 ,6.7198, 8.14 
1992-05-06, NA , 4.2557 ,7.0702, 8.19 
1992-05-07, NA , 4.2623 ,6.6003, 8.16 
1992-05-08, NA , 4.2369 ,6.5618, 8.25 
1992-05-11, NA , 4.2400 ,6.6199, 8.26 
1992-05-12, NA , 4.2417 ,6.6261, 8.29 
1992-05-13, NA , 4.2448 ,6.6209, 8.29 
1992-05-14, NA , 4.2526 ,6.6593, 8.28 
1992-05-15, NA , 4.2715 ,6.6918, 8.34 
1992-05-18, NA , 4.2916 ,6.6922, 8.34 
1992-05-19, NA , 4.2493 ,6.7376, 8.40 
1992-05-20, NA , 4.2501 ,6.7907, 8.36 
1992-05-21, NA , 4.2710 ,6.728, 8.28 
1992-05-22, NA , 4.2516 ,6.7411, 8.30 
1992-05-26, NA , 4.2466 ,6.7214, 8.18 
1992-05-27, NA , 4.2849 ,6.7383, 8.20 
1992-05-28, NA , 4.2707 ,6.7944, 8.23 
1992-05-29, NA , 4.2680 ,6.8085, 8.28 
1992-06-01, NA , 4.3599 ,6.7528, 8.34 
1992-06-02, NA , 4.3553 ,6.7372, 8.39 
1992-06-03, NA , 4.3581 ,6.7531, 8.38 
1992-06-04, NA , 4.3644 ,6.799, 8.38 
1992-06-05, NA , 4.3668 ,6.8286, 8.41 
1992-06-08, NA , 4.3510 ,6.826, 8.41 
1992-06-09, NA , 4.3535 ,6.8124, 8.37 
1992-06-10, NA , 4.3392 ,6.8206, 8.37 
1992-06-11, NA , 4.3486 ,6.8075, 8.39 
1992-06-12, NA , 4.3572 ,6.8259, 8.42 
1992-06-15, NA , 4.3594 ,6.7998, 8.43 
1992-06-16, NA , 4.3664 ,6.821, 8.45 
1992-06-17, NA , 4.3813 ,6.8556, 8.47 
1992-06-18, NA , 4.3799 ,6.864, 8.50 
1992-06-19, NA , 4.3785 ,6.8508, 8.46 
1992-06-22, NA , 4.3834 ,6.8528, 8.45 
1992-06-23, NA , 4.3591 ,6.854, 8.40 
1992-06-24, NA , 4.3722 ,6.8773, 8.46 
1992-06-25, NA , 4.3823 ,6.8954, 8.52 
1992-06-26, NA , 4.3765 ,6.8784, 8.49 
1992-06-29, NA , 4.3758 ,6.8805, 8.50 
1992-06-30, NA , 4.3719 ,6.8919, 8.50 
1992-07-01, NA , 4.3548 ,6.8831, 8.52 
1992-07-02, NA , 4.3843 ,6.9292, 8.67 
1992-07-06, NA , 4.3674 ,6.9621, 8.66 
1992-07-07, NA , 4.3792 ,6.9625, 8.67 
1992-07-08, NA , 4.3695 ,7.0076, 8.64 
1992-07-09, NA , 4.3845 ,7.0094, 8.65 
1992-07-10, NA , 4.3837 ,7.0393, 8.61 
1992-07-13, NA , 4.3897 ,7.0679, 8.57 
1992-07-14, NA , 4.3872 ,7.0928, 8.57 
1992-07-15, NA , 4.4093 ,7.1088, 8.64 
1992-07-16, NA , 4.3887 ,7.084, 8.66 
1992-07-17, NA , 4.3766 ,7.0653, 8.63 
1992-07-20, NA , 4.3849 ,7.0711, 8.63 
1992-07-21, NA , 4.3986 ,7.0635, 8.64 
1992-07-22, NA , 4.4060 ,7.0636, 8.69 
1992-07-23, NA , 4.4182 ,7.0577, 8.78 
1992-07-24, NA , 4.3971 ,7.0638, 8.78 
1992-07-27, NA , 4.3993 ,6.9802, 8.81 
1992-07-28, NA , 4.3985 ,6.8618, 8.89 
1992-07-29, NA , 4.4023 ,6.8541, 8.92 
1992-07-30, NA , 4.3518 ,6.7911, 8.85 
1992-07-31, NA , 4.3287 ,6.7178, 8.82 
1992-08-03, NA , 4.3397 ,6.7056, 8.81 
1992-08-04, NA , 4.3383 ,6.7182, 8.84 
1992-08-05, NA , 4.3471 ,6.6731, 8.84 
1992-08-06, NA , 4.3534 ,6.7102, 8.83 
1992-08-07, NA , 4.3701 ,6.6983, 8.89 
1992-08-10, NA , 4.3823 ,6.699, 8.94 
1992-08-11, NA , 4.3757 ,6.6529, 8.98 
1992-08-12, NA , 4.3630 ,6.5643, 8.97 
1992-08-13, NA , 4.3496 ,6.7557, 8.85 
1992-08-14, NA , 4.3486 ,6.6781, 8.89 
1992-08-17, NA , 4.3406 ,6.8489, 8.85 
1992-08-18, NA , 4.3690 ,6.8343, 8.92 
1992-08-19, NA , 4.3705 ,6.8793, 8.93 
1992-08-20, NA , 4.3766 ,6.7416, 8.94 
1992-08-21, NA , 4.3299 ,6.7987, 8.88 
